encoder_input,decoder_input,decoder_output
"['<en>', '▁The', '▁Conc', '[MASK]', 'at', '[MASK]', 'ored', '[MASK]', '▁power', '▁to', '▁what', '▁position', '?', '▁', '</s>', '▁Des', 'p', 'ite', '[MASK]', '▁Con', 'cord', 'at', '[MASK]', '[MASK]', '▁bal', 'ance', '▁of', '[MASK]', '▁relationship', '▁between', '[MASK]', '▁church', '▁and', '▁state', '▁had', '▁sw']","['<en>', '▁The', '▁Conc', 'od', 'at', '▁rest', 'ored', '▁significant', '▁power', '▁to', '▁what', '▁position', '?', '▁', '</s>', '▁Des', 'p', 'ite', '▁the', '▁Con', 'cord', 'at', ',', '▁the', '▁bal', 'ance', '▁of', '▁the', '▁relationship', '▁between', '▁the', '▁church', '▁and', '▁state', '▁had', '▁sw']","['▁The', '▁Conc', 'od', 'at', '▁rest', 'ored', '▁significant', '▁power', '▁to', '▁what', '▁position', '?', '▁', '</s>', '▁Des', 'p', 'ite', '▁the', '▁Con', 'cord', 'at', ',', '▁the', '▁bal', 'ance', '▁of', '▁the', '▁relationship', '▁between', '▁the', '▁church', '▁and', '▁state', '▁had', '▁sw', '<en>']"
"['<en>', '▁What', '▁are', '▁the', '[MASK]', '▁languages', '▁of', '▁the', '▁Bab', 'yl', 'onian', '▁Tal', 'm', 'ud', '?', '▁', '</s>', '▁What', '▁are', '▁the', '▁Heb', 'rew', '▁script', '[MASK]', '▁called', '?', '▁', '</s>', '▁What', '▁is', '▁a', '▁closely', '▁related', '▁t', 'ong', 'ue']","['<en>', '▁What', '▁are', '▁the', '▁two', '▁languages', '▁of', '▁the', '▁Bab', 'yl', 'onian', '▁Tal', 'm', 'ud', '?', '▁', '</s>', '▁What', '▁are', '▁the', '▁Heb', 'rew', '▁script', 'ures', '▁called', '?', '▁', '</s>', '▁What', '▁is', '▁a', '▁closely', '▁related', '▁t', 'ong', 'ue']","['▁What', '▁are', '▁the', '▁two', '▁languages', '▁of', '▁the', '▁Bab', 'yl', 'onian', '▁Tal', 'm', 'ud', '?', '▁', '</s>', '▁What', '▁are', '▁the', '▁Heb', 'rew', '▁script', 'ures', '▁called', '?', '▁', '</s>', '▁What', '▁is', '▁a', '▁closely', '▁related', '▁t', 'ong', 'ue', '<en>']"
"['<en>', '▁The', '▁Ass', 'ist', 'ant', '▁Ed', 'itor', '▁of', '▁The', '▁Times', '[MASK]', '▁1941', '-19', '46', '▁strong', '[MASK]', '▁supported', '▁what', '▁st', 'ance', '[MASK]', '▁', '</s>', '▁Which', '▁side', '▁did', '▁The', '▁Times', '▁support', '[MASK]', '▁the', '▁fighting', '▁that', '▁bro', 'ke', '▁out']","['<en>', '▁The', '▁Ass', 'ist', 'ant', '▁Ed', 'itor', '▁of', '▁The', '▁Times', '▁in', '▁1941', '-19', '46', '▁strong', 'ly', '▁supported', '▁what', '▁st', 'ance', '?', '▁', '</s>', '▁Which', '▁side', '▁did', '▁The', '▁Times', '▁support', '▁in', '▁the', '▁fighting', '▁that', '▁bro', 'ke', '▁out']","['▁The', '▁Ass', 'ist', 'ant', '▁Ed', 'itor', '▁of', '▁The', '▁Times', '▁in', '▁1941', '-19', '46', '▁strong', 'ly', '▁supported', '▁what', '▁st', 'ance', '?', '▁', '</s>', '▁Which', '▁side', '▁did', '▁The', '▁Times', '▁support', '▁in', '▁the', '▁fighting', '▁that', '▁bro', 'ke', '▁out', '<en>']"
"['<en>', '[MASK]', '[MASK]', '▁of', '▁strategy', '[MASK]', '▁the', '▁Luftwaffe', '[MASK]', '▁to', '▁give', '▁their', '▁bomb', 'ers', '▁better', '[MASK]', '?', '▁', '</s>', '[MASK]', '▁city', '[MASK]', '▁Hitler', '▁give', '▁a', '[MASK]', '[MASK]', '▁he', '▁said', '▁he', '▁would', '▁er', 'ase', '▁British', '▁cities', '?']","['<en>', '▁What', '▁kind', '▁of', '▁strategy', '▁did', '▁the', '▁Luftwaffe', '▁use', '▁to', '▁give', '▁their', '▁bomb', 'ers', '▁better', '▁protection', '?', '▁', '</s>', '▁What', '▁city', '▁did', '▁Hitler', '▁give', '▁a', '▁speech', '▁where', '▁he', '▁said', '▁he', '▁would', '▁er', 'ase', '▁British', '▁cities', '?']","['▁What', '▁kind', '▁of', '▁strategy', '▁did', '▁the', '▁Luftwaffe', '▁use', '▁to', '▁give', '▁their', '▁bomb', 'ers', '▁better', '▁protection', '?', '▁', '</s>', '▁What', '▁city', '▁did', '▁Hitler', '▁give', '▁a', '▁speech', '▁where', '▁he', '▁said', '▁he', '▁would', '▁er', 'ase', '▁British', '▁cities', '?', '<en>']"
"['<en>', '▁When', '[MASK]', '▁Bush', '[MASK]', '[MASK]', ""▁'"", 'war', '▁on', '▁terror', '[MASK]', '▁end', 's', '?', '[MASK]', '</s>', '▁What', '[MASK]', '▁Obama', '[MASK]', '[MASK]', '▁US', '▁is', '▁at', '▁war', '▁with', ',', '▁in', '▁2009?', '[MASK]', '</s>', '▁What', '▁was', '[MASK]', '▁""', 'G']","['<en>', '▁When', '▁did', '▁Bush', '▁say', '▁the', ""▁'"", 'war', '▁on', '▁terror', ""'"", '▁end', 's', '?', '▁', '</s>', '▁What', '▁did', '▁Obama', '▁say', '▁the', '▁US', '▁is', '▁at', '▁war', '▁with', ',', '▁in', '▁2009?', '▁', '</s>', '▁What', '▁was', '▁the', '▁""', 'G']","['▁When', '▁did', '▁Bush', '▁say', '▁the', ""▁'"", 'war', '▁on', '▁terror', ""'"", '▁end', 's', '?', '▁', '</s>', '▁What', '▁did', '▁Obama', '▁say', '▁the', '▁US', '▁is', '▁at', '▁war', '▁with', ',', '▁in', '▁2009?', '▁', '</s>', '▁What', '▁was', '▁the', '▁""', 'G', '<en>']"
"['<en>', '▁What', '▁must', '▁God', '▁be', ',', '▁in', '▁order', '[MASK]', '▁be', '[MASK]', '▁Supreme', '▁Being', '?', '▁', '</s>', '▁What', '▁parado', 'x', '▁states', '[MASK]', '▁if', '[MASK]', '▁god', '[MASK]', '[MASK]', 't', '▁create', '[MASK]', '▁stone', '▁so', '[MASK]', '▁he', '[MASK]', '[MASK]', 't']","['<en>', '▁What', '▁must', '▁God', '▁be', ',', '▁in', '▁order', '▁to', '▁be', '▁a', '▁Supreme', '▁Being', '?', '▁', '</s>', '▁What', '▁parado', 'x', '▁states', '▁that', '▁if', '▁a', '▁god', '▁can', ""'"", 't', '▁create', '▁a', '▁stone', '▁so', '▁heavy', '▁he', '▁can', ""'"", 't']","['▁What', '▁must', '▁God', '▁be', ',', '▁in', '▁order', '▁to', '▁be', '▁a', '▁Supreme', '▁Being', '?', '▁', '</s>', '▁What', '▁parado', 'x', '▁states', '▁that', '▁if', '▁a', '▁god', '▁can', ""'"", 't', '▁create', '▁a', '▁stone', '▁so', '▁heavy', '▁he', '▁can', ""'"", 't', '<en>']"
"['<en>', '▁What', '▁was', '[MASK]', '▁name', '▁of', '[MASK]', '▁treaty', '▁that', '[MASK]', '[MASK]', '▁dialects', '▁of', '[MASK]', '[MASK]', '▁and', '[MASK]', '▁Netherlands', '[MASK]', '?', '▁', '</s>', '▁The', '▁common', 'ality', '▁between', '▁Dutch', '[MASK]', '▁by', '[MASK]', '▁in', '[MASK]', '▁Netherlands', '▁and', '▁Dutch', '-']","['<en>', '▁What', '▁was', '▁the', '▁name', '▁of', '▁the', '▁treaty', '▁that', '▁brought', '▁the', '▁dialects', '▁of', '▁Belg', 'ium', '▁and', '▁the', '▁Netherlands', '▁together', '?', '▁', '</s>', '▁The', '▁common', 'ality', '▁between', '▁Dutch', '▁spoken', '▁by', '▁people', '▁in', '▁the', '▁Netherlands', '▁and', '▁Dutch', '-']","['▁What', '▁was', '▁the', '▁name', '▁of', '▁the', '▁treaty', '▁that', '▁brought', '▁the', '▁dialects', '▁of', '▁Belg', 'ium', '▁and', '▁the', '▁Netherlands', '▁together', '?', '▁', '</s>', '▁The', '▁common', 'ality', '▁between', '▁Dutch', '▁spoken', '▁by', '▁people', '▁in', '▁the', '▁Netherlands', '▁and', '▁Dutch', '-', '<en>']"
"['<en>', '▁With', 'in', '▁what', '[MASK]', '[MASK]', '[MASK]', '[MASK]', 's', '▁only', '▁opt', 'omet', 'ry', '▁college', '?', '▁', '</s>', '▁What', '[MASK]', '▁has', '▁the', '▁largest', '▁Native', '▁American', '▁en', 'roll', 'ment', '▁in', '▁the', '▁US', '?', '▁', '</s>', '▁What', '[MASK]', '[MASK]']","['<en>', '▁With', 'in', '▁what', '▁university', '▁is', '▁Oklahoma', ""'"", 's', '▁only', '▁opt', 'omet', 'ry', '▁college', '?', '▁', '</s>', '▁What', '▁university', '▁has', '▁the', '▁largest', '▁Native', '▁American', '▁en', 'roll', 'ment', '▁in', '▁the', '▁US', '?', '▁', '</s>', '▁What', '▁is', '▁Oklahoma']","['▁With', 'in', '▁what', '▁university', '▁is', '▁Oklahoma', ""'"", 's', '▁only', '▁opt', 'omet', 'ry', '▁college', '?', '▁', '</s>', '▁What', '▁university', '▁has', '▁the', '▁largest', '▁Native', '▁American', '▁en', 'roll', 'ment', '▁in', '▁the', '▁US', '?', '▁', '</s>', '▁What', '▁is', '▁Oklahoma', '<en>']"
"['<en>', '▁Who', '[MASK]', '▁claim', '[MASK]', '▁500', '▁million', '▁members', '?', '▁', '</s>', '▁Where', '▁is', '▁P', 'entecost', '[MASK]', '▁currently', '▁growing', '▁the', '▁most', '?', '▁', '</s>', '▁What', '▁denomination', '▁do', '▁these', '[MASK]', '▁groups', '▁belong', '▁to', '?', '▁', '</s>', '▁How', '▁much']","['<en>', '▁Who', '▁can', '▁claim', '▁over', '▁500', '▁million', '▁members', '?', '▁', '</s>', '▁Where', '▁is', '▁P', 'entecost', 'alism', '▁currently', '▁growing', '▁the', '▁most', '?', '▁', '</s>', '▁What', '▁denomination', '▁do', '▁these', '▁small', '▁groups', '▁belong', '▁to', '?', '▁', '</s>', '▁How', '▁much']","['▁Who', '▁can', '▁claim', '▁over', '▁500', '▁million', '▁members', '?', '▁', '</s>', '▁Where', '▁is', '▁P', 'entecost', 'alism', '▁currently', '▁growing', '▁the', '▁most', '?', '▁', '</s>', '▁What', '▁denomination', '▁do', '▁these', '▁small', '▁groups', '▁belong', '▁to', '?', '▁', '</s>', '▁How', '▁much', '<en>']"
"['<en>', '▁How', '▁long', '[MASK]', '▁military', '[MASK]', '▁special', 't', 'ies', '▁training', '▁last', '?', '▁', '</s>', '▁What', '[MASK]', '▁OS', 'U', 'T', '▁stand', '▁for', '?', '▁', '</s>', '▁Where', '▁are', '▁the', '[MASK]', 'or', '[MASK]', '▁and', '▁the', '[MASK]', 'ant', 'ry', '[MASK]']","['<en>', '▁How', '▁long', '▁does', '▁military', '▁occupation', '▁special', 't', 'ies', '▁training', '▁last', '?', '▁', '</s>', '▁What', '▁does', '▁OS', 'U', 'T', '▁stand', '▁for', '?', '▁', '</s>', '▁Where', '▁are', '▁the', '▁Arm', 'or', '▁School', '▁and', '▁the', '▁Inf', 'ant', 'ry', '▁School']","['▁How', '▁long', '▁does', '▁military', '▁occupation', '▁special', 't', 'ies', '▁training', '▁last', '?', '▁', '</s>', '▁What', '▁does', '▁OS', 'U', 'T', '▁stand', '▁for', '?', '▁', '</s>', '▁Where', '▁are', '▁the', '▁Arm', 'or', '▁School', '▁and', '▁the', '▁Inf', 'ant', 'ry', '▁School', '<en>']"
"['<en>', '▁What', '▁is', '▁a', '▁sa', 'fer', '▁alternative', '▁to', '▁third', '[MASK]', 'ils', '[MASK]', '[MASK]', '[MASK]', '▁Why', '▁over', 'head', '▁w', 'ires', '▁are', '▁not', '▁being', '▁widely', '▁used', '[MASK]', '[MASK]', '[MASK]', '▁What', '▁is', '[MASK]', '▁limit', '▁for', '▁rail', 'ways', '[MASK]', '[MASK]']","['<en>', '▁What', '▁is', '▁a', '▁sa', 'fer', '▁alternative', '▁to', '▁third', '▁ra', 'ils', '?', '▁', '</s>', '▁Why', '▁over', 'head', '▁w', 'ires', '▁are', '▁not', '▁being', '▁widely', '▁used', '?', '▁', '</s>', '▁What', '▁is', '▁speed', '▁limit', '▁for', '▁rail', 'ways', '?', '▁']","['▁What', '▁is', '▁a', '▁sa', 'fer', '▁alternative', '▁to', '▁third', '▁ra', 'ils', '?', '▁', '</s>', '▁Why', '▁over', 'head', '▁w', 'ires', '▁are', '▁not', '▁being', '▁widely', '▁used', '?', '▁', '</s>', '▁What', '▁is', '▁speed', '▁limit', '▁for', '▁rail', 'ways', '?', '▁', '<en>']"
"['<en>', '▁What', '[MASK]', '▁something', '▁that', '[MASK]', '[MASK]', '▁to', '[MASK]', '▁solar', '[MASK]', 'ating', '▁and', '▁co', 'ol', 'ing', '[MASK]', '▁', '[MASK]', '▁How', '▁much', '▁solar', '▁radiation', '[MASK]', '▁block', 'ed', '[MASK]', '▁le', 'af', 'less', '▁trees', '[MASK]', '▁', '[MASK]', '▁Why', '▁should']","['<en>', '▁What', '▁is', '▁something', '▁that', '▁is', '▁used', '▁to', '▁control', '▁solar', '▁he', 'ating', '▁and', '▁co', 'ol', 'ing', '?', '▁', '</s>', '▁How', '▁much', '▁solar', '▁radiation', '▁is', '▁block', 'ed', '▁by', '▁le', 'af', 'less', '▁trees', '?', '▁', '</s>', '▁Why', '▁should']","['▁What', '▁is', '▁something', '▁that', '▁is', '▁used', '▁to', '▁control', '▁solar', '▁he', 'ating', '▁and', '▁co', 'ol', 'ing', '?', '▁', '</s>', '▁How', '▁much', '▁solar', '▁radiation', '▁is', '▁block', 'ed', '▁by', '▁le', 'af', 'less', '▁trees', '?', '▁', '</s>', '▁Why', '▁should', '<en>']"
"['<en>', '▁How', '▁many', '[MASK]', 'unds', '▁did', '▁this', '▁cann', 'on', '[MASK]', '▁per', '▁second', '?', '[MASK]', '</s>', '[MASK]', '▁replaced', '▁the', '▁Brown', 'ing', '▁37', 'n', 'n', '▁because', '▁of', '▁j', 'amm', 'ing', '[MASK]', '?', '[MASK]', '</s>', '[MASK]', '▁other', '▁US', '[MASK]']","['<en>', '▁How', '▁many', '▁ro', 'unds', '▁did', '▁this', '▁cann', 'on', '▁fire', '▁per', '▁second', '?', '▁', '</s>', '▁What', '▁replaced', '▁the', '▁Brown', 'ing', '▁37', 'n', 'n', '▁because', '▁of', '▁j', 'amm', 'ing', '▁issues', '?', '▁', '</s>', '▁What', '▁other', '▁US', '▁group']","['▁How', '▁many', '▁ro', 'unds', '▁did', '▁this', '▁cann', 'on', '▁fire', '▁per', '▁second', '?', '▁', '</s>', '▁What', '▁replaced', '▁the', '▁Brown', 'ing', '▁37', 'n', 'n', '▁because', '▁of', '▁j', 'amm', 'ing', '▁issues', '?', '▁', '</s>', '▁What', '▁other', '▁US', '▁group', '<en>']"
"['<en>', '[MASK]', '▁farm', 'ing', '[MASK]', 'est', '▁management', '▁technique', '▁does', '[MASK]', '[MASK]', '[MASK]', '▁GM', '▁grown', '▁plants', '▁promote', '?', '[MASK]', '</s>', '[MASK]', '▁part', '[MASK]', '[MASK]', '▁life', '▁cycle', '[MASK]', '▁mot', 'hs', '▁does', '[MASK]', 't', '▁tox', 'in', '▁effect', '?', '[MASK]']","['<en>', '▁What', '▁farm', 'ing', '▁p', 'est', '▁management', '▁technique', '▁does', '▁the', '▁use', '▁of', '▁GM', '▁grown', '▁plants', '▁promote', '?', '▁', '</s>', '▁What', '▁part', '▁of', '▁the', '▁life', '▁cycle', '▁of', '▁mot', 'hs', '▁does', '▁B', 't', '▁tox', 'in', '▁effect', '?', '▁']","['▁What', '▁farm', 'ing', '▁p', 'est', '▁management', '▁technique', '▁does', '▁the', '▁use', '▁of', '▁GM', '▁grown', '▁plants', '▁promote', '?', '▁', '</s>', '▁What', '▁part', '▁of', '▁the', '▁life', '▁cycle', '▁of', '▁mot', 'hs', '▁does', '▁B', 't', '▁tox', 'in', '▁effect', '?', '▁', '<en>']"
"['<en>', '▁Approximately', '▁how', '[MASK]', '▁subjects', '▁did', '▁Austria', '▁lose', '▁as', '▁the', '▁result', '▁of', '▁the', '▁changes', '▁brought', '▁about', '▁by', '▁the', '▁Treaty', '▁of', '▁Sch', 'ön', 'br', 'unn', '?', '▁', '</s>', '▁After', '▁the', '▁war', ',', '▁what', '▁did', '▁Napoleon', '▁focus', '[MASK]']","['<en>', '▁Approximately', '▁how', '▁many', '▁subjects', '▁did', '▁Austria', '▁lose', '▁as', '▁the', '▁result', '▁of', '▁the', '▁changes', '▁brought', '▁about', '▁by', '▁the', '▁Treaty', '▁of', '▁Sch', 'ön', 'br', 'unn', '?', '▁', '</s>', '▁After', '▁the', '▁war', ',', '▁what', '▁did', '▁Napoleon', '▁focus', '▁on']","['▁Approximately', '▁how', '▁many', '▁subjects', '▁did', '▁Austria', '▁lose', '▁as', '▁the', '▁result', '▁of', '▁the', '▁changes', '▁brought', '▁about', '▁by', '▁the', '▁Treaty', '▁of', '▁Sch', 'ön', 'br', 'unn', '?', '▁', '</s>', '▁After', '▁the', '▁war', ',', '▁what', '▁did', '▁Napoleon', '▁focus', '▁on', '<en>']"
"['<en>', '▁What', '▁hardware', '▁mod', 'ification', '▁could', '▁be', '▁made', '▁to', '[MASK]', '▁SNES', '▁to', '▁support', '▁game', '▁speed', '▁differences', '?', '▁', '</s>', '▁What', '[MASK]', '▁is', '[MASK]', '▁SNES', '?', '▁', '</s>', '▁Who', '▁designed', '[MASK]', '▁North', '[MASK]', '▁SNES', '?', '▁', '</s>']","['<en>', '▁What', '▁hardware', '▁mod', 'ification', '▁could', '▁be', '▁made', '▁to', '▁the', '▁SNES', '▁to', '▁support', '▁game', '▁speed', '▁differences', '?', '▁', '</s>', '▁What', '▁color', '▁is', '▁the', '▁SNES', '?', '▁', '</s>', '▁Who', '▁designed', '▁the', '▁North', '▁American', '▁SNES', '?', '▁', '</s>']","['▁What', '▁hardware', '▁mod', 'ification', '▁could', '▁be', '▁made', '▁to', '▁the', '▁SNES', '▁to', '▁support', '▁game', '▁speed', '▁differences', '?', '▁', '</s>', '▁What', '▁color', '▁is', '▁the', '▁SNES', '?', '▁', '</s>', '▁Who', '▁designed', '▁the', '▁North', '▁American', '▁SNES', '?', '▁', '</s>', '<en>']"
"['<en>', '▁What', '▁is', '[MASK]', '▁K', 'err', 'ison', '[MASK]', 'ict', 'or', ""'"", 's', '[MASK]', '▁name', '?', '[MASK]', '</s>', '▁What', '[MASK]', '▁under', '▁development', '▁in', '▁both', '[MASK]', '▁Soviet', '▁Union', '▁and', '▁Britain', '▁in', '[MASK]', '▁1930', 's', '?', '[MASK]', '</s>', '▁Why']","['<en>', '▁What', '▁is', '▁the', '▁K', 'err', 'ison', '▁Pred', 'ict', 'or', ""'"", 's', '▁official', '▁name', '?', '▁', '</s>', '▁What', '▁was', '▁under', '▁development', '▁in', '▁both', '▁the', '▁Soviet', '▁Union', '▁and', '▁Britain', '▁in', '▁the', '▁1930', 's', '?', '▁', '</s>', '▁Why']","['▁What', '▁is', '▁the', '▁K', 'err', 'ison', '▁Pred', 'ict', 'or', ""'"", 's', '▁official', '▁name', '?', '▁', '</s>', '▁What', '▁was', '▁under', '▁development', '▁in', '▁both', '▁the', '▁Soviet', '▁Union', '▁and', '▁Britain', '▁in', '▁the', '▁1930', 's', '?', '▁', '</s>', '▁Why', '<en>']"
"['<en>', '▁On', '▁what', '[MASK]', '▁does', '▁The', '▁Ess', 'ential', 's', '▁have', '▁its', '▁first', '▁air', 'ing', '▁each', '▁week', '?', '[MASK]', '</s>', '▁On', '▁what', '[MASK]', '▁are', '▁repe', '[MASK]', '▁of', '▁The', '▁Ess', 'ential', 's', '▁shown', '?', '[MASK]', '</s>', '▁What', '▁movie']","['<en>', '▁On', '▁what', '▁day', '▁does', '▁The', '▁Ess', 'ential', 's', '▁have', '▁its', '▁first', '▁air', 'ing', '▁each', '▁week', '?', '▁', '</s>', '▁On', '▁what', '▁day', '▁are', '▁repe', 'ats', '▁of', '▁The', '▁Ess', 'ential', 's', '▁shown', '?', '▁', '</s>', '▁What', '▁movie']","['▁On', '▁what', '▁day', '▁does', '▁The', '▁Ess', 'ential', 's', '▁have', '▁its', '▁first', '▁air', 'ing', '▁each', '▁week', '?', '▁', '</s>', '▁On', '▁what', '▁day', '▁are', '▁repe', 'ats', '▁of', '▁The', '▁Ess', 'ential', 's', '▁shown', '?', '▁', '</s>', '▁What', '▁movie', '<en>']"
"['<en>', '▁On', '▁what', '▁date', '[MASK]', '▁CBC', '[MASK]', 's', '▁rema', 'ining', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '▁shut', '▁down', '?', '[MASK]', '[MASK]', '[MASK]', '▁many', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '[MASK]', '▁shut', '▁down', '▁on', '▁July', '▁31', ',', '[MASK]', '[MASK]']","['<en>', '▁On', '▁what', '▁date', '▁were', '▁CBC', ""'"", 's', '▁rema', 'ining', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '▁shut', '▁down', '?', '▁', '</s>', '▁How', '▁many', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '▁were', '▁shut', '▁down', '▁on', '▁July', '▁31', ',', '▁2012?', '▁']","['▁On', '▁what', '▁date', '▁were', '▁CBC', ""'"", 's', '▁rema', 'ining', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '▁shut', '▁down', '?', '▁', '</s>', '▁How', '▁many', '▁anal', 'ogue', '▁transm', 'itt', 'ers', '▁were', '▁shut', '▁down', '▁on', '▁July', '▁31', ',', '▁2012?', '▁', '<en>']"
"['<en>', '▁What', '▁decade', '▁did', '[MASK]', '[MASK]', 's', '▁manufact', '[MASK]', '▁process', '[MASK]', '▁less', '▁eff', 'icient', '?', '▁', '</s>', '▁What', '▁plant', '▁did', '[MASK]', '▁close', '▁in', '▁Texas', '?', '▁', '</s>', '▁What', '▁state', '▁was', '▁the', '[MASK]', '▁plant', '▁that', '▁received', '▁$']","['<en>', '▁What', '▁decade', '▁did', '▁Dell', ""'"", 's', '▁manufact', 'uring', '▁process', '▁become', '▁less', '▁eff', 'icient', '?', '▁', '</s>', '▁What', '▁plant', '▁did', '▁Dell', '▁close', '▁in', '▁Texas', '?', '▁', '</s>', '▁What', '▁state', '▁was', '▁the', '▁Dell', '▁plant', '▁that', '▁received', '▁$']","['▁What', '▁decade', '▁did', '▁Dell', ""'"", 's', '▁manufact', 'uring', '▁process', '▁become', '▁less', '▁eff', 'icient', '?', '▁', '</s>', '▁What', '▁plant', '▁did', '▁Dell', '▁close', '▁in', '▁Texas', '?', '▁', '</s>', '▁What', '▁state', '▁was', '▁the', '▁Dell', '▁plant', '▁that', '▁received', '▁$', '<en>']"
"['<en>', '▁What', '▁activity', '▁is', '▁also', '▁greatly', '▁reduced', '▁in', '▁new', 'born', '▁inf', 'ants', '[MASK]', '▁', '</s>', '▁Why', '▁are', '▁new', 'bor', '[MASK]', '▁described', '▁as', '[MASK]', '▁phys', 'i', '[MASK]', 'ically', '▁immun', 'ode', '[MASK]', 'ient', '[MASK]', '▁', '</s>', '[MASK]', 'igen']","['<en>', '▁What', '▁activity', '▁is', '▁also', '▁greatly', '▁reduced', '▁in', '▁new', 'born', '▁inf', 'ants', '?', '▁', '</s>', '▁Why', '▁are', '▁new', 'bor', 'ns', '▁described', '▁as', '▁being', '▁phys', 'i', 'olog', 'ically', '▁immun', 'ode', 'fic', 'ient', '?', '▁', '</s>', '▁Ant', 'igen']","['▁What', '▁activity', '▁is', '▁also', '▁greatly', '▁reduced', '▁in', '▁new', 'born', '▁inf', 'ants', '?', '▁', '</s>', '▁Why', '▁are', '▁new', 'bor', 'ns', '▁described', '▁as', '▁being', '▁phys', 'i', 'olog', 'ically', '▁immun', 'ode', 'fic', 'ient', '?', '▁', '</s>', '▁Ant', 'igen', '<en>']"
"['<en>', '▁Medical', '▁staff', '▁can', '▁affect', '▁what', '▁aspect', '▁of', '▁sports', '?', '▁', '</s>', '▁The', '▁difference', '▁between', '▁corruption', '▁that', '▁is', '▁public', '▁or', '▁private', '▁look', 's', '▁like', '▁what', '?', '▁', '</s>', '▁What', '▁needs', '▁to', '▁stay', '▁away', '▁from', '[MASK]', 'oph']","['<en>', '▁Medical', '▁staff', '▁can', '▁affect', '▁what', '▁aspect', '▁of', '▁sports', '?', '▁', '</s>', '▁The', '▁difference', '▁between', '▁corruption', '▁that', '▁is', '▁public', '▁or', '▁private', '▁look', 's', '▁like', '▁what', '?', '▁', '</s>', '▁What', '▁needs', '▁to', '▁stay', '▁away', '▁from', '▁lo', 'oph']","['▁Medical', '▁staff', '▁can', '▁affect', '▁what', '▁aspect', '▁of', '▁sports', '?', '▁', '</s>', '▁The', '▁difference', '▁between', '▁corruption', '▁that', '▁is', '▁public', '▁or', '▁private', '▁look', 's', '▁like', '▁what', '?', '▁', '</s>', '▁What', '▁needs', '▁to', '▁stay', '▁away', '▁from', '▁lo', 'oph', '<en>']"
"['<en>', '▁In', '▁England', ',', '▁which', '[MASK]', '▁would', '▁generally', '▁show', '▁two', '▁distinct', '▁sections', ',', '▁ch', 'oir', '▁and', '▁pres', 'byter', 'y', '[MASK]', '▁', '</s>', '▁Who', '▁is', '▁a', '▁project', 'ing', '▁Lady', '▁Chap', 'el', '▁dedicated', '▁to', '[MASK]', '▁', '</s>', '▁What']","['<en>', '▁In', '▁England', ',', '▁which', '▁arm', '▁would', '▁generally', '▁show', '▁two', '▁distinct', '▁sections', ',', '▁ch', 'oir', '▁and', '▁pres', 'byter', 'y', '?', '▁', '</s>', '▁Who', '▁is', '▁a', '▁project', 'ing', '▁Lady', '▁Chap', 'el', '▁dedicated', '▁to', '?', '▁', '</s>', '▁What']","['▁In', '▁England', ',', '▁which', '▁arm', '▁would', '▁generally', '▁show', '▁two', '▁distinct', '▁sections', ',', '▁ch', 'oir', '▁and', '▁pres', 'byter', 'y', '?', '▁', '</s>', '▁Who', '▁is', '▁a', '▁project', 'ing', '▁Lady', '▁Chap', 'el', '▁dedicated', '▁to', '?', '▁', '</s>', '▁What', '<en>']"
"['<en>', '▁Why', '▁was', '▁the', '▁case', '[MASK]', '▁El', 'k', '▁Gro', 've', '▁Un', 'ified', '▁School', '▁District', '▁v', '.', '▁New', 'd', 'ow', '▁o', 'vert', 'urn', 'ed', '?', '[MASK]', '</s>', '▁What', '▁did', '▁the', '▁five', '-', 'j', 'ust', 'ice', '▁majority', '▁hold']","['<en>', '▁Why', '▁was', '▁the', '▁case', '▁of', '▁El', 'k', '▁Gro', 've', '▁Un', 'ified', '▁School', '▁District', '▁v', '.', '▁New', 'd', 'ow', '▁o', 'vert', 'urn', 'ed', '?', '▁', '</s>', '▁What', '▁did', '▁the', '▁five', '-', 'j', 'ust', 'ice', '▁majority', '▁hold']","['▁Why', '▁was', '▁the', '▁case', '▁of', '▁El', 'k', '▁Gro', 've', '▁Un', 'ified', '▁School', '▁District', '▁v', '.', '▁New', 'd', 'ow', '▁o', 'vert', 'urn', 'ed', '?', '▁', '</s>', '▁What', '▁did', '▁the', '▁five', '-', 'j', 'ust', 'ice', '▁majority', '▁hold', '<en>']"
